dossier_id,mibig_accession,source_database,mibig_version,organism_key,organism_name,strain_primary_key,strain_primary_raw,ncbi_taxon_id,primary_sequence_accession,reported_start_bp,reported_end_bp,reported_length_bp,reported_bgc_boundary,mibig_bgc_class_raw,refined_bgc_class_raw,product_family_raw,primary_product_raw,chemical_class_raw,biological_role_raw,primary_reference_doi,primary_reference_year,source_sheet_title
M4-FUNG-0207,BGC0001481,MIBiG,,NCBITAXON:1279085,Fusarium fujikuroi IMI 58289,,,1279085,HF679032.1:374418-375674,,,,Current MIBiG display HF679032.1:364418-385674; direct evidence locus FFUJ_10353 is 374418-375674. Completeness unknown.,,,,alpha-acorenol,,NR,,,Fungal BGC Dossier - M4-FUNG-0207 / BGC0001481
M4-FUNG-0208,BGC0001489,MIBiG,,NCBITAXON:180999,Cladonia uncialis subsp. uncialis,,,180999,MG777496.1:7141-29885 seed,,,,Current MIBiG display MG777496.1:1-40623; canonical seed MG777496.1:7141-29885. Completeness unknown.,,,,MIBiG product label 6-hydroxymellein,,NR,,,Fungal BGC Dossier — M4-FUNG-0208 / BGC0001489
M4-FUNG-0209,BGC0001508,MIBiG,,NCBITAXON:5082,Penicillium roqueforti,,,5082,KY349137.1,,,,Current MIBiG display KY349137.1:1-29400; approximately 29.4-kb adr locus. Completeness unknown.,,,,andrastin A,,NR,,,Fungal BGC Dossier — M4-FUNG-0209 / BGC0001508
M4-FUNG-0210,BGC0001515,MIBiG,,NCBITAXON:227321,Aspergillus nidulans FGSC A4,,,227321,BN001302.1:74783-138817 seed,,,,"Current MIBiG display BN001302.1:74783-158684 (83,902 bp); seed interval ends at 138817. Completeness unknown.",,,,aspercryptins,,NR,,,Fungal BGC Dossier — M4-FUNG-0210 / BGC0001515
M4-FUNG-0211,BGC0001516,MIBiG,,NCBITAXON:332952,Aspergillus flavus NRRL3357,,,332952,,,,,"Current MIBiG display NW_002477238.1:14356-57421 (43,066 bp); canonical seed is narrower. Completeness unknown.",,,,aspergillic acid,,Iron-chelating hydroxamate chemistry is directly supported; the native ecological contribution beyond iron complexation is UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0211 / BGC0001516
M4-FUNG-0212,BGC0001517,MIBiG,,NCBITAXON:341663,Aspergillus terreus NIH2624,,,341663,,,,,"Current MIBiG display NT_165937.1:139864-204269 (64,406 bp); canonical seed is narrower. Completeness unknown.",,,,asperphenamate,,NR,,,Fungal BGC Dossier — M4-FUNG-0212 / BGC0001517
M4-FUNG-0213,BGC0001518,MIBiG,,NCBITAXON:510516,Aspergillus oryzae RIB40,,,510516,BA000051.1:3489600-3513098 seed,,,,"Current MIBiG display BA000051.1:3469600-3513616 (44,017 bp); canonical seed is narrower. Completeness unknown.",,,,astellolide A,,NR,,,Fungal BGC Dossier — M4-FUNG-0213 / BGC0001518
M4-FUNG-0214,BGC0001527,MIBiG,,NCBITAXON:42742,Gelatoporia subvermispora,,,42742,KY287598.1,,,,Current MIBiG display KY287598.1:1-8170; completeness remains unknown.,,,,basidioferrin,,Iron acquisition via hydroxamate siderophore chemistry.,,,Fungal BGC Dossier — M4-FUNG-0214 / BGC0001527
M4-FUNG-0215,BGC0001528,MIBiG,,NCBITAXON:1979465,Historical record: Phoma betae,,,1979465,LC274619.1:1-21000,,,,Current MIBiG display LC274619.1:1-21000; four genes; completeness unknown.,,,,betaestacin I; betaestacin II; four-gene pathway,,NR,,,Fungal BGC Dossier — M4-FUNG-0215 / BGC0001528
M4-FUNG-0216,BGC0001541,MIBiG,,NCBITAXON:122368,Cercospora beticola,,,122368,LKMD01000100.1:2253404-2296209 seed,,,,"Current MIBiG display LKMD01000100.1:2239245-2296209 (56,965 bp), broader than the canonical seed; completeness remains unknown.",,,,cercosporin,,Photoactivated cercosporin generates reactive oxygen species and functions as a phytotoxic virulence factor; loss of pathway function reduces pathogenicity.,,,Fungal BGC Dossier — M4-FUNG-0216 / BGC0001541
M4-FUNG-0217,BGC0001542,MIBiG,,NCBITAXON:348901,Cercospora zeina,,,348901,KY656140.1:1-22797,,,,Current MIBiG display KY656140.1:1-22797; completeness unknown. The defining study sequenced the CTB region and identified disruptive indels in CTB7.,,,,MIBiG product label cercosporin; native in-vitro canonical cercosporin production not detected,,"C. zeina is a maize gray-leaf-spot pathogen, but the contribution of canonical cercosporin or a proposed structural variant to native in-planta disease remains UNCERTAIN.",,,Fungal BGC Dossier — M4-FUNG-0217 / BGC0001542
M4-FUNG-0218,BGC0001544,MIBiG,,NCBITAXON:1392248,Aspergillus campestris IBT 28561,,,1392248,,,,,"Current MIBiG display spans MSFM01000001.1:556138-604954 (48,817 bp); curated locus is 576138-603864; completeness remains unknown.",,,,chlorflavonin,,Reported as a bioactive secondary metabolite; a specific ecological role in A. campestris is UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0218 / BGC0001544
M4-FUNG-0219,BGC0001545,MIBiG,,NCBITAXON:229533,Fusarium graminearum PH-1,,,229533,,,,,"NC_026476.1:7,266,100-7,283,610; 17,511 bp in current MIBiG; completeness unknown.",,,,chrysogine,,Chrysogine is a yellow fungal pigment; a specific F. graminearum ecological or virulence role is UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0219 / BGC0001545
M4-FUNG-0220,BGC0001547,MIBiG,,NCBITAXON:1549217,Aspergillus stellatus,,,1549217,,,,,"LC102187.1:1-20,796 in current MIBiG; 11-gene region; completeness unknown.",,,,citreohybridonol,,Citreohybridonol was reported as an antifeedant agent; native ecological function in the record strain is not fully resolved.,,,Fungal BGC Dossier — M4-FUNG-0220 / BGC0001547
M4-FUNG-0221,BGC0001557,MIBiG,,NCBITAXON:644132,"Canonical source: Paecilomyces divaricatus, TaxID 644132",,,644132,,,,,Retired record MF197864.1 retained only as provenance; active interpretation must defer to BGC0001436.,,,,cornexistin,,Cornexistin is a natural herbicidal maleidride; ecological function in the producing fungus is UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0221 / BGC0001557
M4-FUNG-0222,BGC0001563,MIBiG,,NCBITAXON:318706,"Canonical source: Cochliobolus pallescens, TaxID 318706",,,318706,,,,,"LC208781.1:1-53,000 in current MIBiG/antiSMASH; region lies at a contig edge and completeness is unknown.",,,,curvupallide-B,,Specific ecological role of curvupallide-B in the producer is UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0222 / BGC0001563
M4-FUNG-0223,BGC0001565,MIBiG,,NCBITAXON:37994,"Canonical source/MIBiG: Beauveria felina, TaxID 37994",,,37994,,,,,MF716954.1 current MIBiG locus; completeness unknown.,,,,cyclosporin C,,CsC inhibited Cryptococcus neoformans more strongly at 37 C in the screening assay; ecological role in the producing fungus is UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0223 / BGC0001565
M4-FUNG-0224,BGC0001571,MIBiG,,NCBITAXON:1897413,Nodulisporium sp.,,,1897413,,,,,"MG886384.1:1-66,332 in current MIBiG; defining functional cluster contains 19 genes vidA-vidS; database completeness remains unknown.",,,,demethoxyviridin,,Demethoxyviridin is a potent PI3K-inhibitory furanosteroid; producer-side ecological function is UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0224 / BGC0001571
M4-FUNG-0225,BGC0001573,MIBiG,,NCBITAXON:83212,Claviceps africana,,,83212,,,,,"KY677717.1:1-27,143 in current MIBiG; contains easC, cloA, easA, lpsB, lpsA and additional ergot-pathway genes; completeness unknown.",,,,dihydrolysergic acid,,DHLA is the precursor family for pharmacologically important dihydro-ergot alkaloids; native ecological role is UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0225 / BGC0001573
M4-FUNG-0226,BGC0001578,MIBiG,,NCBITAXON:441959,Talaromyces stipitatus ATCC 10500,,,441959,,,,,"Current MIBiG display EQ962653.1:750099-796895 (46,797 bp), with curated locus 753988-785137; defining study shows dux1 and dux2 as two separated gene clusters; completeness unknown.",,,,duclauxin,,Duclauxins are bioactive dimeric fungal polyketides; a specific ecological role for T. stipitatus is UNCERTAIN.,,,Fungal BGC Dossier — M4-FUNG-0226 / BGC0001578
M4-FUNG-0227,BGC0001585,MIBiG,,NCBITAXON:150374,Escovopsis weberi,,,150374,,,,,"BK010420.1:1-44,233 in current MIBiG; 11-gene record; completeness unknown.",,,,melinacidin IV,,Melinacidin IV functions as a virulence-associated chemical-warfare metabolite that inhibits protective Pseudonocardia during Escovopsis infection of leafcutter-ant fungus gardens.,,,Fungal BGC Dossier — M4-FUNG-0227 / BGC0001585
M4-FUNG-0228,BGC0001600,MIBiG,,NCBITAXON:5518,Fusarium graminearum,,,5518,,,,,"Current MIBiG display HG970332.2:10,915,313–10,974,118 (58,806 bp); canonical source evidence interval 10,931,974–10,955,572.",,,,fusarielin H,,Native ecological role remains NR; fusarielin congeners have mycoestrogenic bioactivity.,,,Fungal BGC Dossier — M4-FUNG-0228 / BGC0001600
M4-FUNG-0229,BGC0001604,MIBiG,,NCBITAXON:5127,Fusarium fujikuroi,,,5127,,,,,"Current MIBiG BGC0001604.3 displays a 30,000-bp KT216505.1 region; completeness remains unknown.",,,,"gibberellins, including gibberellic acid GA3",,Fungal gibberellins are plant-growth regulators associated with the bakanae disease phenotype of rice.,,,Fungal BGC Dossier — M4-FUNG-0229 / BGC0001604
M4-FUNG-0230,BGC0001606,MIBiG,,NCBITAXON:1279085,Fusarium fujikuroi IMI 58289,,,1279085,,,,,"Current display HF679033.1:2,048,482–2,096,919 (48,438 bp); canonical source interval 2,066,369–2,088,912.",,,,gibepyrone A,,Native ecological role remains UNCERTAIN; gibepyrone A is also detectable in headspace and has moderate antimicrobial activity.,,,Fungal BGC Dossier — M4-FUNG-0230 / BGC0001606
M4-FUNG-0231,BGC0001609,MIBiG,,NCBITAXON:413071,Trichoderma virens Gv29-8,,,413071,,,,,"Current MIBiG display ABDF02000047.1:1–30,121; defining genomic study describes a broader 22-gene gliovirin programme.",,,,gliovirin,,Gliovirin is anti-oomycete and contributes to the chemical arsenal underlying T. virens biological control.,,,Fungal BGC Dossier — M4-FUNG-0231 / BGC0001609
M4-FUNG-0232,BGC0001613,MIBiG,,NCBITAXON:1888172,Trichoderma hypoxylon,,,1888172,,,,,Historical accession MF504019.1; the record is retired and must not be treated as a current active complete BGC.,,,,harzianum B,,Native ecological role of harzianum B remains NR in the defining genetic study.,,,Fungal BGC Dossier — M4-FUNG-0232 / BGC0001613
M4-FUNG-0233,BGC0001616,MIBiG,,NCBITAXON:34381,Aspergillus japonicus,,,34381,,,,,"Current MIBiG display LC331673.1:1–14,029 (14,029 bp); antiSMASH marks the region at a contig edge, so completeness remains unknown.",,,,himeic acid A,,Native ecological role is NR; biochemical activity is selective inhibition of ubiquitin-activating enzyme E1.,,,Fungal BGC Dossier — M4-FUNG-0233 / BGC0001616
M4-FUNG-0234,BGC0001617,MIBiG,,NCBITAXON:721885,Stereum hirsutum FP-91666 SS1,,,721885,,,,,"Current MIBiG display NW_006763134.1:911,832–958,327 (46,496 bp); completeness remains unknown.",,,,hirsutene,,Native ecological role of hirsutene itself is NR in the defining biosynthetic study.,,,Fungal BGC Dossier — M4-FUNG-0234 / BGC0001617
M4-FUNG-0235,BGC0001621,MIBiG,,NCBITAXON:332952,Aspergillus flavus NRRL3357,,,332952,,,,,"Current MIBiG display NW_002477244.1:9,095–55,391 (46,297 bp); canonical source seed interval is narrower.",,,,imizoquin A; imizoquin B; imizoquin C; imizoquin D; TMC-2A; TMC-2B,,Imizoquins function in oxidative-stress protection during fungal germination and participate in chemical antagonism with Ralstonia.,,,Fungal BGC Dossier — M4-FUNG-0235 / BGC0001621
M4-FUNG-0236,BGC0001624,MIBiG,,NCBITAXON:393283,Pestalotiopsis fici,,,393283,,,,,"Current MIBiG display KU963195.1:1–43,773 (43,773 bp); completeness remains unknown.",,,,iso-A82775C,,Native ecological role of iso-A82775C remains UNCERTAIN; chemically it is a proposed precursor in chloropupukeananin/chloropestolide biosynthesis.,,,Fungal BGC Dossier — M4-FUNG-0236 / BGC0001624
M4-FUNG-0237,BGC0001626,MIBiG,,NCBITAXON:1283841,Stachybotrys chlorohalonata IBT 40285,,,1283841,,,,,"Current MIBiG display KL659535.1:5,661–49,000 (43,340 bp); canonical source seed interval is 5,661–46,200. antiSMASH marks the region on a contig edge.",,,,isoindolinone,,Native ecological role and record-strain bioactivity are NR. FGFC6/FGFC7 fibrinolytic activity belongs to S. longispora-derived congeners and is not assigned to BGC0001626.,,,Fungal BGC Dossier — M4-FUNG-0237 / BGC0001626
M4-FUNG-0238,BGC0001636,MIBiG,,NCBITAXON:95742,Curvularia clavata,,,95742,,,,,,NRPS (Type I),,,KK-1,,UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0238 / BGC0001636
M4-FUNG-0239,BGC0001642,MIBiG,,ORG_17bac3b9f14e,Fusarium fujikuroi IMI 58289,,,,,,,,,,,,koraiol,,UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0239 / BGC0001642
M4-FUNG-0240,BGC0001659,MIBiG,,ORG_31f88d0ac475,Fusarium equiseti,,,,,,,,,,,,mangicol A,,UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0240 / BGC0001659
M4-FUNG-0241,BGC0001668,MIBiG,,NCBITAXON:227321,Aspergillus nidulans FGSC A4,,,227321,,,,,,NRPS (Type I); NRPS-like core enzyme,,,microperfuranone,,UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0241 / BGC0001668
M4-FUNG-0242,BGC0001677,MIBiG,,NCBITAXON:5082,Penicillium roqueforti,,,5082,,,,,,PKS (Unknown),,,mycophenolic acid,,self-resistance supported for MpaF; ecological role of MPA in this strain context UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0242 / BGC0001677
M4-FUNG-0243,BGC0001679,MIBiG,,NCBITAXON:227321,Aspergillus nidulans FGSC A4,,,227321,,,,,,NRPS (Type I); NRPS-like IvoA pathway,,,N-acetyltryptophan,,conidial pigmentation/developmental association supported; specific ecological protective function UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0243 / BGC0001679
M4-FUNG-0244,BGC0001691,MIBiG,,NCBITAXON:1053259,Thelonectria discophora,,,1053259,,,,,,other (iminosugar biosynthesis),,,nectrisine,,glycosidase-inhibitory iminosugar activity established; native ecological role UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0244 / BGC0001691
M4-FUNG-0245,BGC0001697,MIBiG,,NCBITAXON:367110,Neurospora crassa OR74A,,,367110,,,,,,PKS; pks-6 HR-PKS locus,,,historical: neurosporin A; current locus interpretation: sordarial,,2017 neurosporin-A model supported resistance to arthropod fungivory; this ecological phenotype is preserved separately from the later chemical locus reassignment,,,Fungal BGC Dossier — M4-FUNG-0245 / BGC0001697
M4-FUNG-0246,BGC0001699,MIBiG,,NCBITAXON:227321,Aspergillus nidulans FGSC A4,,,227321,,,,,,NRPS (Type I),,,nidulanin A,,UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0246 / BGC0001699
M4-FUNG-0247,BGC0001706,MIBiG,,NCBITAXON:1243767,Hypoxylon pulicicidum,,,1243767,,,,,,terpene / indole diterpene,,,nodulisporic acid F,,nodulisporic acids are insecticidal indole diterpenes; exact ecological role of nodulisporic acid F in native fungus UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0247 / BGC0001706
M4-FUNG-0248,BGC0001708,MIBiG,,NCBITAXON:1392255,Aspergillus novofumigatus IBT 16806,,,1392255,,,,,,PKS + terpene meroterpenoid,,,novofumigatonin,,UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0248 / BGC0001708
M4-FUNG-0249,BGC0001712,MIBiG,,NCBITAXON:1392250,Aspergillus steynii IBT 23096,,,1392250,,,,,,other; bis-indolyl benzenoid candidate pathway,,,ochrindole A,,"anti-insectant activity has been reported for ochrindoles in historical chemistry literature, but native A. steynii ecological function is UNCERTAIN",,,Fungal BGC Dossier — M4-FUNG-0249 / BGC0001712
M4-FUNG-0250,BGC0001717,MIBiG,,NCBITAXON:69488,Penicillium simplicissimum,,,69488,,,,,,NRPS (Type I); indole alkaloid,,,okaramine B,,"okaramines selectively target insect glutamate-gated chloride channels, supporting an insecticidal ecological function",,,Fungal BGC Dossier — M4-FUNG-0250 / BGC0001717
M4-FUNG-0251,BGC0001718,MIBiG,,NCBITAXON:690307,Aspergillus aculeatus ATCC 16872,,,690307,,,,,,NRPS (Type I); indole alkaloid,,,okaramine D,,potent insecticidal activity through selective activation of invertebrate glutamate-gated chloride channels,,,Fungal BGC Dossier — M4-FUNG-0251 / BGC0001718
M4-FUNG-0252,BGC0001720,MIBiG,,NCBITAXON:655819,Beauveria bassiana ARSEF 2860,,,655819,,,,,,PKS (Unknown); dibenzoquinone polyketide,,,oosporein,,"post-mortem suppression of bacterial competitors on insect cadavers, supporting fungal nutrient capture and sporulation",,,Fungal BGC Dossier — M4-FUNG-0252 / BGC0001720
M4-FUNG-0253,BGC0001722,MIBiG,,NCBITAXON:227321,Aspergillus nidulans FGSC A4,,,227321,,,,,,PKS (Unknown); prenylated isoindolinone alkaloid,,,aspernidine A,,UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0253 / BGC0001722
M4-FUNG-0254,BGC0001724,MIBiG,,NCBITAXON:933388,Penicillium oxalicum 114-2,,,933388,,,,,,NRPS (Type I) + PKS; collaborative HRPKS/PKS-NRPS pathway,,,oxaleimide C,,UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0254 / BGC0001724
M4-FUNG-0255,BGC0001729,MIBiG,,NCBITAXON:104259,Penicillium brasilianum,,,104259,,,,,,PKS + terpene meroterpenoid,,,paraherquonin,,UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0255 / BGC0001729
M4-FUNG-0256,BGC0001734,MIBiG,,ORG_a08e3831fd82,historical record: Aspergillus sp.; original isolation: Penicillium sp. CNL-338; later pathway study: Aspergillus flavipes CNL-338,,,UNCERTAIN,,,,,,NRPS (Type I),,,penilumamide A,,UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0256 / BGC0001734
M4-FUNG-0257,BGC0001738,MIBiG,,NCBITAXON:1756125,Pyrenochaetopsis sp.,,,1756125,,,,,,PKS-NRPS hybrid,,,phomasetin; wakodecalines A; wakodecalines B,,phomasetin has reported HIV-1 integrase inhibition; native ecological role UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0257 / BGC0001738
M4-FUNG-0258,BGC0001741,MIBiG,,NCBITAXON:1986016,Phyllosticta cirsii,,,1986016,,,,,,PKS-NRPS hybrid; tetramic acid,,,phyllostictine A; phyllostictine B,,phytotoxic activity is established; contribution to weed-pathogen ecology/biocontrol is plausible but not reduced to a single causal virulence role,,,Fungal BGC Dossier — M4-FUNG-0258 / BGC0001741
M4-FUNG-0259,BGC0001749,MIBiG,,NCBITAXON:242507,Pyricularia oryzae 70-15 (pathway paper uses Magnaporthe oryzae),,,242507,,,,,,PKS (Unknown); salicylaldehyde-family polyketide,,,MIBiG: epipyriculol; defining genetics: pyriculol/pyriculariol family,,"pyriculol induces lesion formation on rice leaves, but pathway contribution to virulence should remain distinguished from compound phytotoxicity",,,Fungal BGC Dossier — M4-FUNG-0259 / BGC0001749
M4-FUNG-0260,BGC0001768,MIBiG,,NCBITAXON:660122,current taxonomy: Fusarium vanettenii 77-13-4; historical/MIBiG: [Nectria] haematococca mpVI 77-13-4 / Fusarium solani,,,660122,,,,,,NRPS (Type I); cyclic pentadepsipeptide,,,sansalvamide,,anticancer activity is pharmacological context; native ecological role UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0260 / BGC0001768
M4-FUNG-0261,BGC0001775,MIBiG,,NCBITAXON:1293529,Cordana terrestris,,,1293529,,,,,,terpene; indole diterpene,,,sespendole,,NR,,,Fungal BGC Dossier — M4-FUNG-0261 / BGC0001775
M4-FUNG-0262,BGC0001776,MIBiG,,NCBITAXON:5079,Penicillium janthinellum,,,5079,,,,,,terpene (Unknown); indole diterpene,,,shearinine D,,shearinines A/D/E show mammalian-cell bioactivity; native ecological role UNCERTAIN,,,Fungal BGC Dossier — M4-FUNG-0262 / BGC0001776
M4-FUNG-0263,BGC0001793,MIBiG,,NCBITAXON:1963369,Chaetothyriaceae sp.,,,1963369,,,,,,NRPS (Type I) + PKS (Unknown); SWN alkaloid pathway,,,swainsonine,,swainsonine is a toxic/cytotoxic alkaloid; ecological role varies among symbiotic and pathogenic producers,,,Fungal BGC Dossier — M4-FUNG-0263 / BGC0001793
M4-FUNG-0264,BGC0001794,MIBiG,,NCBITAXON:570715,Alternaria oxytropis,,,570715,,,,,,NRPS (Type I) + PKS (Unknown); SWN alkaloid pathway,,,swainsonine,,swainsonine toxicity underlies locoweed poisoning; the fungus is an endophyte of Oxytropis hosts,,,Fungal BGC Dossier — M4-FUNG-0264 / BGC0001794
